time,open,high,low,close,EMA
1621015200,4095.84,4115.78,4052.77,4093.08,3943.4564036887314
1621018800,4093.07,4093.57,4037.45,4046.35,3947.49144668133
1621022400,4046.41,4074.07,3967.08,3984.62,3948.947468380102
1621026000,3983.99,4054.68,3975.58,4054.32,3953.0797245220588
1621029600,4054.46,4109.21,4026.31,4073.01,3957.7828725800173
1621033200,4073.01,4110.12,4061.67,4075.01,3962.3800148317814
1621036800,4075.02,4134.05,4010,4032.96,3965.147857387398
1621040400,4032.96,4118.94,4024.48,4111.93,3970.904019842794
1621044000,4111.92,4112.97,4052.7,4058.62,3974.3438622019
1621047600,4059.06,4064.35,4020,4025.63,3976.3550832920214
1621051200,4025.63,4059.99,3995,4004.74,3977.4682172805697
1621054800,4004.75,4043.46,3981.34,4036.44,3979.7808362107435
1621058400,4036.44,4037.56,3929,3961.95,3979.081587731891
1621062000,3962.49,3964.72,3886.81,3907.66,3976.28074115417
1621065600,3907.66,3934.61,3862.07,3912.3,3973.771692481457
1621069200,3912.3,3962.11,3852.07,3894.95,3970.6806457174785
1621072800,3894.71,3894.72,3778.69,3844.35,3965.726502748166
1621076400,3844.35,3912,3842.7,3902.03,3963.2286006796103
1621080000,3902.03,3934.8,3860.22,3916.82,3961.4086555549197
1621083600,3916.82,3932,3869.83,3888.79,3958.560865141001
1621087200,3888.79,3920.84,3827.43,3901.88,3956.338086115864
1621090800,3901.89,3921.06,3860,3875.52,3953.1687494054377
1621094400,3875.52,3875.52,3728,3771.61,3946.0487984483616
1621098000,3771.41,3787.87,3702.97,3744.06,3938.1276690974455
1621101600,3744.36,3777.49,3714.21,3749.64,3930.7359957995063
1621105200,3749.65,3761.98,3651.49,3751.43,3923.7043881210943
1621108800,3751.84,3816.22,3743.07,3791.47,3918.518725841836
1621112400,3791.19,3821.63,3782.14,3806.75,3914.1356385539207
1621116000,3806.89,3831,3729.95,3766.87,3908.3605154733746
1621119600,3766.44,3773.37,3632,3646.68,3898.0985344744186
1621123200,3646.24,3815,3620.15,3767,3892.957415475422
1621126800,3767.19,3853.86,3766.53,3830.78,3890.5190854567777
1621130400,3830.83,3841.5,3808.06,3814.01,3887.518729164355
1621134000,3814.01,3839.15,3773,3826.23,3885.1152495892825
1621137600,3826.63,3843.82,3797,3797.6,3881.683279017154
1621141200,3797.59,3817.62,3773.08,3783.34,3877.8266798400105
